SESSION,DATE,landmarkid,utme,utmn,clan
S9139,9/5/2012,Martin Darting Tree (South),728836,9841522,serena s
S11633,5/13/2013,Martin Darting Tree (South),728838,9841129,serena s
S11963,10/26/2013,Martin Darting Tree (South),728841,9841496,serena s
S10219,7/3/2013,Martin Darting Tree (South),728864,9841158,serena s
S9138,9/5/2012,Martin Darting Tree (South),728897,9841282,serena s
S9008,8/1/2012,Martin Darting Tree (South),728925,9841218,serena s
S9429,12/28/2012,Martin Darting Tree (South),728965,9841091,serena s
S11897,9/13/2013,Martin Darting Tree (South),728993,9841068,serena s
S11660,5/29/2013,Martin Darting Tree (South),729051,9841332,serena s
S10241,7/14/2013,Martin Darting Tree (South),729080,9841105,serena s
S11544,2/24/2013,Martin Darting Tree (South),729147,9840980,serena s
S12125,12/23/2013,Martins Den (),0,0,serena s
S12127,12/23/2013,Martins Den (),0,0,serena s
S12130,12/26/2013,Martins Den (),0,0,serena s
S12136,12/26/2013,Martins Den (),0,0,serena s
S10249,7/18/2013,Monolith (South),726183,9842113,serena s
S11845,8/20/2013,Monolith (South),726559,9841905,serena s
S10232,7/9/2013,Monolith (South),726626,9842622,serena s
S9400,12/11/2012,Monolith (South),726636,9842622,serena s
S11539,2/24/2013,Monolith (South),726641,9842619,serena s
S11501,2/13/2013,Monolith (South),726646,9842620,serena s
S11764,6/30/2013,Monolith (South),726646,9842617,serena s
S11610,4/11/2013,Monolith (South),726654,9842615,serena s
S11609,3/30/2013,Monolith (South),726655,9842356,serena s
S11640,5/17/2013,Monolith (South),726684,9842540,serena s
S11630,5/13/2013,Monolith (South),726696,9842579,serena s
S11998,11/10/2013,Monolith (South),726711,9842319,serena s
S9414,12/16/2012,Monolith (South),726716,9842308,serena s
S11968,10/27/2013,Monolith (South),726739,9842330,serena s
S11635,5/15/2013,Monolith (South),726770,9842594,serena s
S11617,4/14/2013,Monolith (South),726771,9842604,serena s
S12018,11/18/2013,Muddy Waters (South),723965,9841522,serena s
S9147,9/6/2012,Oxytocin Den (South),0,0,serena s
S9152,9/8/2012,Oxytocin Den (South),0,0,serena s
S9150,9/8/2012,Oxytocin Den (South),0,0,serena s
S9155,9/9/2012,Oxytocin Den (South),0,0,serena s
S9163,9/11/2012,Oxytocin Den (South),0,0,serena s
S9164,9/12/2012,Oxytocin Den (South),0,0,serena s
S9179,9/15/2012,Oxytocin Den (South),0,0,serena s
S9154,9/9/2012,Oxytocin Den (South),724893,9840818,serena s
S9319,11/17/2012,Phil's Tree (South),724034,9841681,serena s
S12028,11/22/2013,Phil's Tree (South),724232,9842027,serena s
S11904,9/20/2013,Phil's Tree (South),724245,9842558,serena s
S11939,10/16/2013,Phil's Tree (South),724256,9842150,serena s
S9393,12/5/2012,Phil's Tree (South),724409,9842191,serena s
S12027,11/22/2013,Phil's Tree (South),724410,9841610,serena s
S11579,3/16/2013,Phil's Tree (South),724451,9842641,serena s
S9234,10/27/2012,Phil's Tree (South),726662,9842500,serena s
S14589,1/28/2014,Pineapple Place (Oz),725364,9838062,serena s
S8915,7/4/2012,Rainstick Tree (South),0,0,serena s
S8952,7/13/2012,Rainstick Tree (South),0,0,serena s
S9030,8/6/2012,Rainstick Tree (South),0,0,serena s
S9066,8/14/2012,Rainstick Tree (South),0,0,serena s
S9146,9/6/2012,Rainstick Tree (South),0,0,serena s
S11694,6/11/2013,Rainstick Tree (South),0,0,serena s
S11777,8/8/2013,Rainstick Tree (South),0,0,serena s
S11920,9/30/2013,Rainstick Tree (South),0,0,serena s
S12143,12/28/2013,Rainstick Tree (South),0,0,serena s
S12137,12/28/2013,Rainstick Tree (South),0,0,serena s
S11788,8/10/2013,Rainstick Tree (South),725091,9843626,serena s
S10224,7/6/2013,Rainstick Tree (South),725161,9844041,serena s
S11886,9/10/2013,Rainstick Tree (South),725169,9843994,serena s
S9047,8/11/2012,Rainstick Tree (South),725176,9843616,serena s
S11948,10/19/2013,Rainstick Tree (South),725176,9843998,serena s
S8901,7/3/2012,Rainstick Tree (South),725179,9843638,serena s
S12096,12/9/2013,Rainstick Tree (South),725180,9843196,serena s
S14613,2/10/2014,Rainstick Tree (South),725184,9843583,serena s
S9180,9/15/2012,Rainstick Tree (South),725186,9843958,serena s
S9250,11/3/2012,Rainstick Tree (South),725186,9843590,serena s
S12137,12/28/2013,Rainstick Tree (South),725189,9843546,serena s
S14703,3/5/2014,Rainstick Tree (South),725189,9843934,serena s
S11624,5/4/2013,Rainstick Tree (South),725194,9843648,serena s
S12144,12/28/2013,Rainstick Tree (South),725197,9843666,serena s
S12146,12/30/2013,Rainstick Tree (South),725201,9843907,serena s
S9033,8/6/2012,Rainstick Tree (South),725211,9843536,serena s
S9039,8/9/2012,Rainstick Tree (South),725211,9843536,serena s
S9202,9/27/2012,Rainstick Tree (South),725218,9843851,serena s
S11925.1,10/4/2013,Rainstick Tree (South),725227,9843840,serena s
S11616,4/11/2013,Rainstick Tree (South),725229,9843841,serena s
S14545,1/5/2014,Rainstick Tree (South),725233,9843838,serena s
S9195,9/25/2012,Rainstick Tree (South),725245,9843832,serena s
S9194,9/21/2012,Rainstick Tree (South),725257,9843492,serena s
S9084,8/22/2012,Rainstick Tree (South),725262,9843738,serena s
S11947,10/17/2013,Rainstick Tree (South),725274,9843762,serena s
S9219,10/20/2012,Rainstick Tree (South),725278,9843780,serena s
S9059,8/13/2012,Rainstick Tree (South),725284,9842814,serena s
S9215,10/18/2012,Rainstick Tree (South),725285,9842790,serena s
S14567,1/19/2014,Rainstick Tree (South),725296,9842943,serena s
S11465,2/3/2013,Rainstick Tree (South),725310,9843034,serena s
S9285,11/11/2012,Rainstick Tree (South),725314,9843056,serena s
S14559,1/13/2014,Rainstick Tree (South),725314,9843052,serena s
S9058,8/13/2012,Rainstick Tree (South),725319,9843084,serena s
S9063,8/13/2012,Rainstick Tree (South),725319,9843084,serena s
S11782,8/8/2013,Rainstick Tree (South),725322,9843111,serena s
S9268,11/5/2012,Rainstick Tree (South),725327,9843114,serena s
S12031.6,11/25/2013,Rainstick Tree (South),725336,9843211,serena s
S9297,11/14/2012,Rainstick Tree (South),725340,9843252,serena s
S11877,9/5/2013,Rainstick Tree (South),725408,9843234,serena s
S9062,8/13/2012,Rainstick Tree (South),725432,9843202,serena s
S9086,8/22/2012,Rainstick Tree (South),725455,9843178,serena s
S9048,8/11/2012,Rainstick Tree (South),725499,9843120,serena s
S11778,8/8/2013,Rainstick Tree (South),725530,9843066,serena s
S11587,3/24/2013,Rainstick Tree (South),725537,9843058,serena s
S11509,2/16/2013,Rainstick Tree (South),725926,9844058,serena s
S9410,12/15/2012,Rainstick Tree (South),725934,9844056,serena s
S9365,11/26/2012,Rainstick Tree (South),725936,9844055,serena s
S11573,3/14/2013,Rainstick Tree (South),725938,9844056,serena s
S11572,3/14/2013,Rainstick Tree (South),725938,9844056,serena s
S9305,11/15/2012,Rainstick Tree (South),725940,9844056,serena s
S9243,11/3/2012,Rock Lobster (),,,serena s
S9021,8/6/2012,Rock Lobster (),0,0,serena s
S11969,10/27/2013,Rock Lobster (),0,0,serena s
S14626,2/15/2014,Rock Lobster (),0,0,serena s
S9055,8/12/2012,Rock Lobster (),725844,9842566,serena s
S11605,3/27/2013,Rock Lobster (),725864,9842565,serena s
S9362,11/25/2012,Rock Lobster (),726072,9842212,serena s
S9355,11/24/2012,Rock Lobster (),726113,9842366,serena s
S11428,1/10/2013,Rock Lobster (),726153,9842118,serena s
S9280,11/11/2012,Rock Lobster (),726227,9842512,serena s
S12019,11/18/2013,Rock Lobster (),726261,9842295,serena s
S11997,11/10/2013,Rock Lobster (),726273,9842470,serena s
S11816,8/14/2013,Rock Lobster (),726286,9842591,serena s
S9223,10/22/2012,Rock Lobster (),726291,9842340,serena s
S9352,11/21/2012,Rock Lobster (),726299,9842427,serena s
S9156,9/10/2012,Rock Lobster (),726328,9842468,serena s
S12108,12/21/2013,Rock Lobster (),726330,9842612,serena s
S10243,7/15/2013,Rock Lobster (),726333,9842611,serena s
S14704,3/5/2014,Rock Lobster (),726339,9842609,serena s
S14707,3/5/2014,Rock Lobster (),726339,9842609,serena s
S9052,8/11/2012,Rock Lobster (),726361,9842466,serena s
S11457,2/1/2013,Rock Lobster (),726362,9842619,serena s
S12049,11/29/2013,Rock Lobster (),726388,9842467,serena s
S12106,12/19/2013,Rock Lobster (),726403,9842466,serena s
S14584,1/25/2014,Rock Lobster (),726420,9842533,serena s
S11688,6/11/2013,Rock Lobster (),726452,9842652,serena s
S11479,2/7/2013,Rock Lobster (),726455,9842450,serena s
S11839,8/16/2013,Rock Lobster (),726472,9842442,serena s
S11922,9/30/2013,Rock Lobster (),726481,9842618,serena s
S9351,11/21/2012,Rock Lobster (),726493,9842443,serena s
S8978,7/24/2012,Rock Lobster (),726525,9842438,serena s
S14716,3/17/2014,Rock Lobster (),726540,9842435,serena s
S9042,8/10/2012,Rock Lobster (),726558,9842426,serena s
S9101,8/23/2012,Rock Lobster (),726564,9842424,serena s
S14570,1/19/2014,Rock Lobster (),726571,9842633,serena s
S11458,2/2/2013,Rock Lobster (),726574,9842630,serena s
S11869,8/25/2013,Rock Lobster (),726578,9842670,serena s
S14538,1/3/2014,Rock Lobster (),726586,9842423,serena s
S11747,6/25/2013,Rock Lobster (),726603,9842628,serena s
S12105,12/19/2013,Rock Lobster (),726611,9842399,serena s
S9175,9/15/2012,Rock Lobster (),726643,9842422,serena s
S9392,12/5/2012,Rock Lobster (),726648,9842500,serena s
S9333,11/20/2012,Rock Lobster (),726656,9842512,serena s
S14573.1,1/22/2014,Rock Lobster (),726690,9842612,serena s
S8960,7/19/2012,Rock Lobster (),726766,9842190,serena s
S9079,8/20/2012,Rock Lobster (),726766,9842234,serena s
S9244,11/3/2012,Rock Lobster (),727766,9842242,serena s
S12138,12/28/2013,Rousseau Den (South),0,0,serena s
S12140,12/28/2013,Rousseau Den (South),0,0,serena s
S12150,12/30/2013,Rousseau Den (South),0,0,serena s
S12147,12/30/2013,Rousseau Den (South),0,0,serena s
S14544,1/3/2014,Rousseau Den (South),0,0,serena s
S14547,1/5/2014,Rousseau Den (South),0,0,serena s
S14553,1/7/2014,Rousseau Den (South),0,0,serena s
S14556,1/10/2014,Rousseau Den (South),0,0,serena s
S14558,1/11/2014,Rousseau Den (South),0,0,serena s
S14560,1/13/2014,Rousseau Den (South),0,0,serena s
S14564,1/14/2014,Rousseau Den (South),0,0,serena s
S14565,1/16/2014,Rousseau Den (South),0,0,serena s
S14566,1/17/2014,Rousseau Den (South),0,0,serena s
S14569,1/19/2014,Rousseau Den (South),0,0,serena s
S14572,1/20/2014,Rousseau Den (South),0,0,serena s
S14573,1/20/2014,Rousseau Den (South),0,0,serena s
S14577,1/22/2014,Rousseau Den (South),0,0,serena s
S14578,1/25/2014,Rousseau Den (South),0,0,serena s
S14586,1/26/2014,Rousseau Den (South),0,0,serena s
S14588,1/28/2014,Rousseau Den (South),0,0,serena s
S14590,1/30/2014,Rousseau Den (South),0,0,serena s
S14595,1/31/2014,Rousseau Den (South),0,0,serena s
S14597,2/2/2014,Rousseau Den (South),0,0,serena s
S14603,2/4/2014,Rousseau Den (South),0,0,serena s
S14612,2/8/2014,Rousseau Den (South),0,0,serena s
S14615,2/10/2014,Rousseau Den (South),0,0,serena s
S14621,2/11/2014,Rousseau Den (South),0,0,serena s
S14622,2/14/2014,Rousseau Den (South),0,0,serena s
S14629,2/17/2014,Rousseau Den (South),0,0,serena s
s14662,2/25/2014,Rousseau Den (South),0,0,serena s
S14690,3/1/2014,Rousseau Den (South),0,0,serena s
S14691,3/2/2014,Rousseau Den (South),0,0,serena s
S14696,3/4/2014,Rousseau Den (South),0,0,serena s
S14696,3/4/2014,Rousseau Den (South),0,0,serena s
S14696,3/4/2014,Rousseau Den (South),0,0,serena s
S14712,3/10/2014,Rousseau Den (South),0,0,serena s
S14720,3/17/2014,Rousseau Den (South),0,0,serena s
S14721,3/19/2014,Rousseau Den (South),0,0,serena s
S14726,3/21/2014,Rousseau Den (South),0,0,serena s
S14736,3/24/2014,Rousseau Den (South),0,0,serena s
S14737,3/28/2014,Rousseau Den (South),0,0,serena s
S14604,2/4/2014,Rousseau Den (South),725076,9840770,serena s
S12138,12/28/2013,Rousseau Den (South),725222,9840867,serena s
S14551,1/5/2014,Rousseau Den (South),725288,9840825,serena s
S14739,3/28/2014,Rousseau Den (South),725984,9840135,serena s
S12148,12/30/2013,Rousseau Den (South),726062,9840399,serena s
S8970,7/20/2012,Serena Lodge (North),725584,9844376,serena s
S12012.3,11/15/2013,Smoke Monster Den (South),0,0,serena s
S12012.1,11/15/2013,Smoke Monster Den (South),0,0,serena s
S12017,11/18/2013,Smoke Monster Den (South),0,0,serena s
S12026,11/22/2013,Smoke Monster Den (South),0,0,serena s
S12031.3,11/25/2013,Smoke Monster Den (South),0,0,serena s
S12031.1,11/25/2013,Smoke Monster Den (South),0,0,serena s
S12036,11/26/2013,Smoke Monster Den (South),0,0,serena s
S12044,11/28/2013,Smoke Monster Den (South),0,0,serena s
S12040,11/28/2013,Smoke Monster Den (South),0,0,serena s
S12055,11/29/2013,Smoke Monster Den (South),0,0,serena s
S12061,12/2/2013,Smoke Monster Den (South),0,0,serena s
S12067,12/4/2013,Smoke Monster Den (South),0,0,serena s
S12066,12/4/2013,Smoke Monster Den (South),0,0,serena s
S12074.1,12/5/2013,Smoke Monster Den (South),0,0,serena s
S12073,12/5/2013,Smoke Monster Den (South),0,0,serena s
S12078,12/6/2013,Smoke Monster Den (South),0,0,serena s
S12085,12/6/2013,Smoke Monster Den (South),0,0,serena s
S12089,12/9/2013,Smoke Monster Den (South),0,0,serena s
S12115.1,12/21/2013,Smoke Monster Den (South),0,0,serena s
S12119,12/22/2013,Smoke Monster Den (South),0,0,serena s
S12124,12/23/2013,Smoke Monster Den (South),0,0,serena s
S12126,12/23/2013,Smoke Monster Den (South),0,0,serena s
S12131,12/26/2013,Smoke Monster Den (South),0,0,serena s
S8906,7/3/2012,South Darting Tree (South),,,serena s
S11921,9/30/2013,South Darting Tree (South),0,0,serena s
S14631,2/17/2014,South Darting Tree (South),0,0,serena s
S11560,3/2/2013,South Darting Tree (South),728313,9841182,serena s
S11925,10/3/2013,South Darting Tree (South),728336,9841073,serena s
S11451,1/21/2013,South Darting Tree (South),728339,9840896,serena s
S11901,9/18/2013,South Darting Tree (South),728341,9840796,serena s
S11534.1,3/2/2013,South Darting Tree (South),728342,9840821,serena s
S11815,8/14/2013,South Darting Tree (South),728342,9841236,serena s
S11448,1/17/2013,South Darting Tree (South),728343,9840941,serena s
S9016,8/3/2012,South Darting Tree (South),728347,9840748,serena s
S9408,12/15/2012,South Darting Tree (South),728361,9841181,serena s
S11656,5/22/2013,South Darting Tree (South),728362,9841206,serena s
S12046,11/28/2013,South Darting Tree (South),728367,9841205,serena s
S8987,7/30/2012,South Darting Tree (South),728379,9840818,serena s
S12050,11/29/2013,South Darting Tree (South),728382,9841158,serena s
S9034,8/6/2012,South Darting Tree (South),728385,9840832,serena s
S9168,9/13/2012,South Darting Tree (South),728385,9840856,serena s
S10231,7/9/2013,South Darting Tree (South),728387,9841043,serena s
S9330,11/19/2012,South Darting Tree (South),728388,9841254,serena s
S9412,12/16/2012,South Darting Tree (South),728388,9841084,serena s
S11424,1/10/2013,South Darting Tree (South),728388,9841122,serena s
S9289,11/12/2012,South Darting Tree (South),728390,9841086,serena s
S9318,11/17/2012,South Darting Tree (South),728391,9841068,serena s
S9352.1,11/24/2012,South Darting Tree (South),728391,9841066,serena s
S9383,12/3/2012,South Darting Tree (South),728391,9841079,serena s
S9424,12/22/2012,South Darting Tree (South),728391,9841081,serena s
S11431,1/10/2013,South Darting Tree (South),728391,9841098,serena s
S11751,6/25/2013,South Darting Tree (South),728391,9841109,serena s
S8976,7/24/2012,South Darting Tree (South),728392,9840880,serena s
S9295,11/13/2012,South Darting Tree (South),728392,9841075,serena s
S9364,11/26/2012,South Darting Tree (South),728392,9841077,serena s
S9368,11/27/2012,South Darting Tree (South),728392,9841100,serena s
S9304,11/15/2012,South Darting Tree (South),728393,9841094,serena s
S9378,11/30/2012,South Darting Tree (South),728393,9841086,serena s
S9390,12/5/2012,South Darting Tree (South),728393,9841087,serena s
S9407,12/15/2012,South Darting Tree (South),728393,9841083,serena s
S9265,11/5/2012,South Darting Tree (South),728395,9841090,serena s
S14730,3/22/2014,South Darting Tree (South),728395,9841066,serena s
S9426,12/28/2012,South Darting Tree (South),728397,9841103,serena s
S9158,9/10/2012,South Darting Tree (South),728398,9840976,serena s
S9200,9/25/2012,South Darting Tree (South),728399,9841258,serena s
S11437,1/14/2013,South Darting Tree (South),728402,9840962,serena s
S11468,2/3/2013,South Darting Tree (South),728402,9840942,serena s
S11415,1/3/2013,South Darting Tree (South),728407,9840879,serena s
S8908,7/3/2012,South Darting Tree (South),728418,9841202,serena s
S9107,8/30/2012,South Darting Tree (South),728418,9840670,serena s
S11667,6/3/2013,South Darting Tree (South),728424,9840989,serena s
S11554,2/27/2013,South Darting Tree (South),728430,9841345,serena s
S9199,9/25/2012,South Darting Tree (South),728440,9841126,serena s
S11521,2/19/2013,South Darting Tree (South),728445,9840820,serena s
S11568,3/7/2013,South Darting Tree (South),728448,9840676,serena s
S9427,12/28/2012,South Darting Tree (South),728452,9840841,serena s
S9430,12/28/2012,South Darting Tree (South),728452,9840841,serena s
S14539,1/3/2014,South Darting Tree (South),728464,9840866,serena s
S11449,1/17/2013,South Darting Tree (South),728476,9840758,serena s
S9135,9/2/2012,South Darting Tree (South),728504,9840838,serena s
S11545,2/24/2013,South Darting Tree (South),728518,9841008,serena s
S9133,9/2/2012,South Darting Tree (South),728521,9840844,serena s
S11851,8/22/2013,South Darting Tree (South),728556,9839951,serena s
S9108,8/30/2012,South Darting Tree (South),728567,9840862,serena s
S10227,7/7/2013,South Darting Tree (South),728574,9840860,serena s
S11543,2/24/2013,South Darting Tree (South),728595,9840848,serena s
S11719,6/17/2013,South Darting Tree (South),728609,9841084,serena s
S10215,7/1/2013,South Darting Tree (South),728609,9840894,serena s
S9428,12/28/2012,South Darting Tree (South),728617,9840949,serena s
S11452,1/21/2013,South Darting Tree (South),728619,9840967,serena s
S11489,2/9/2013,South Darting Tree (South),728627,9840988,serena s
S11607,3/27/2013,South Darting Tree (South),728629,9840993,serena s
S11580,3/21/2013,South Darting Tree (South),728633,9840992,serena s
S9137,9/5/2012,South Darting Tree (South),728634,9840944,serena s
S11654,5/22/2013,South Darting Tree (South),728649,9840889,serena s
S8906,7/3/2012,South Darting Tree (South),728653,9841170,serena s
S11525,2/22/2013,South Darting Tree (South),728671,9840906,serena s
S9002,7/31/2012,South Darting Tree (South),728678,9839786,serena s
S8995,7/31/2012,South Darting Tree (South),728681,9839738,serena s
S8999,7/31/2012,South Darting Tree (South),728681,9839738,serena s
S9004,8/1/2012,South Darting Tree (South),728837,9839804,serena s
S9009,8/1/2012,South Darting Tree (South),728906,9839668,serena s
S8912,7/4/2012,South Darting Tree (South),728948,9841126,serena s
S8899,7/1/2012,South Darting Tree (South),729006,9841040,serena s
S9312,11/17/2012,Spider X (South),0,0,serena s
S11824,8/15/2013,Spider X (South),0,0,serena s
S11845,8/20/2013,Spider X (South),0,0,serena s
S11845,8/20/2013,Spider X (South),0,0,serena s
S11996,11/6/2013,Spider X (South),0,0,serena s
S12060,12/2/2013,Spider X (South),0,0,serena s
S8973,7/22/2012,Spider X (South),72957,9841540,serena s
S9326,11/18/2012,Spider X (South),726560,9840388,serena s
S11845,8/20/2013,Spider X (South),726633,9840756,serena s
S11859,8/25/2013,Spider X (South),726687,9840969,serena s
S14637,2/18/2014,Spider X (South),726800,9841297,serena s
S9238,10/30/2012,Spider X (South),726803,9841325,serena s
S9327,11/18/2012,Spider X (South),726804,9840968,serena s
S9385,12/3/2012,Spider X (South),726809,9841306,serena s
S11422,1/10/2013,Spider X (South),726814,9841394,serena s
S9183,9/17/2012,Spider X (South),726822,9841366,serena s
S8940,7/10/2012,Spider X (South),726823,9841554,serena s
