SESSION,DATE,landmarkid,utme,utmn
80187,1/17/2013,Central Park Communal Den (Talek),746472,9838970
80186,1/17/2013,Central Park Communal Den (Talek),746472,9838970
80184,1/17/2013,Central Park Communal Den (Talek),746472,9838970
80190,1/17/2013,Central Park Communal Den (Talek),746472,9838970
80185,1/17/2013,0,743842,9840494
80198,1/18/2013,0,751850,9835078
80199,1/18/2013,0,748368,9835517
80193,1/18/2013,0,748685,9836848
80192,1/18/2013,0,749637,9837000
80200,1/18/2013,Putrid Crossing (Talek),751982,9837697
80195,1/18/2013,Coucal Crossing (Talek),746604,9838360
80194,1/18/2013,Riverbend Den (Talek),748477,9838427
80197,1/18/2013,Central Park Communal Den (Talek),746472,9838970
80196,1/18/2013,0,746208,9838996
80202,1/19/2013,Box Crossing (Talek),748090,9837837
80203,1/19/2013,0,747580,9838054
80204,1/19/2013,Centre Tree (Talek),747366,9838133
80207,1/19/2013,0,746687,9838146
80201,1/19/2013,Riverbend Den (Talek),748477,9838427
80207,1/19/2013,0,745203,9838446
80207,1/19/2013,0,745274,9838500
80207,1/19/2013,0,745480,9838942
80205,1/19/2013,Central Park Communal Den (Talek),746472,9838970
80206,1/19/2013,Central Park Communal Den (Talek),746472,9838970
80207,1/19/2013,0,745178,9839118
80211,1/20/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
80212,1/20/2013,0,747745,9836747
80213,1/20/2013,0,746790,9836774
80210,1/20/2013,0,746270,9837380
80224,1/20/2013,0,749558,9837468
80225,1/20/2013,0,749924,9837591
80223,1/20/2013,0,747705,9838036
80221,1/20/2013,0,746440,9838295
80220,1/20/2013,0,746102,9838417
80223,1/20/2013,Riverbend Den (Talek),748477,9838427
80222,1/20/2013,Riverbend Den (Talek),748477,9838427
80208,1/20/2013,Riverbend Den (Talek),748477,9838427
80216,1/20/2013,0,745583,9838558
80219,1/20/2013,0,746175,9838690
80217,1/20/2013,0,746267,9838705
80218,1/20/2013,Central Park Communal Den (Talek),746472,9838970
80209,1/20/2013,Central Park Communal Den (Talek),746472,9838970
80215,1/20/2013,0,744572,9839925
80214,1/20/2013,Fig Tree Lugga - Top (Talek),743852,9840260
80242,1/21/2013,0,748284,9834970
80236,1/21/2013,0,746204,9837584
80246,1/21/2013,Paul's Tree (Talek),751530,9837604
80245,1/21/2013,0,750830,9837864
80227,1/21/2013,0,748457,9838019
80241,1/21/2013,Maji Fisi (Talek),745018,9838398
80226,1/21/2013,Riverbend Den (Talek),748477,9838427
80243,1/21/2013,Riverbend Den (Talek),748477,9838427
80235,1/21/2013,0,746180,9838445
80240,1/21/2013,0,745348,9838526
80232,1/21/2013,0,745286,9838527
80231,1/21/2013,Border Tree (Talek),745310,9838783
80232,1/21/2013,Border Tree (Talek),745310,9838783
80233,1/21/2013,0,744233,9838810
80228,1/21/2013,0,746334,9838825
80239,1/21/2013,0,745148,9838922
80230,1/21/2013,Central Park Communal Den (Talek),746472,9838970
80229,1/21/2013,Central Park Communal Den (Talek),746472,9838970
80237,1/21/2013,Central Park Communal Den (Talek),746472,9838970
80244,1/21/2013,Central Park Communal Den (Talek),746472,9838970
80231,1/21/2013,0,745185,9839041
80232,1/21/2013,0,745206,9839054
80232,1/21/2013,0,745292,9839206
80234,1/21/2013,0,742883,9839311
80238,1/21/2013,0,745218,9839364
80232,1/21/2013,0,744944,9839390
80249,1/22/2013,Maji Fisi (Talek),745018,9838398
80247,1/22/2013,Riverbend Den (Talek),748477,9838427
80249,1/22/2013,0,745303,9838574
80249,1/22/2013,0,745472,9838676
80250,1/22/2013,Border Tree (Talek),745310,9838783
80249,1/22/2013,Border Tree (Talek),745310,9838783
80249,1/22/2013,Border Tree (Talek),745310,9838783
80248,1/22/2013,Central Park Communal Den (Talek),746472,9838970
80252,1/22/2013,Central Park Communal Den (Talek),746472,9838970
80251,1/22/2013,Central Park Communal Den (Talek),746472,9838970
80253,1/22/2013,0,744895,9840204
80254,1/22/2013,0,743756,9840848
80255,1/22/2013,Fig Tree Lugga (Fig Tree),743606.6381,9840970.324
80268,1/23/2013,0,747165,9830198
80270,1/23/2013,0,746639,9835872
80271,1/23/2013,Magic Culvert (Talek),747371,9836013
80272,1/23/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
80267,1/23/2013,0,747602,9836865
80273,1/23/2013,Leopard Sex Crossing (Talek),747704,9837000
80274,1/23/2013,0,747516,9837224
80274,1/23/2013,Dave Den (Talek),747491,9837478
80282,1/23/2013,0,751663,9837606
80275,1/23/2013,0,747225,9837624
80261,1/23/2013,0,747240,9837746
80261,1/23/2013,0,747054,9837787
80276,1/23/2013,0,746969,9837840
80261,1/23/2013,Rhino Tree (Talek),746530,9837867
80260,1/23/2013,Rhino Skull Lugga Crossing (Talek),746673,9837962
80262,1/23/2013,Rhino Skull Lugga Crossing (Talek),746673,9837962
80266,1/23/2013,Rhino Skull Lugga Crossing (Talek),746673,9837962
80256,1/23/2013,0,747984,9837986
80257,1/23/2013,0,747736,9838019
80280,1/23/2013,0,747476,9838098
80258,1/23/2013,0,747117,9838111
80277,1/23/2013,0,746528,9838138
80259,1/23/2013,0,746234,9838185
80269,1/23/2013,0,745604,9838214
80281,1/23/2013,Riverbend Den (Talek),748477,9838427
80263,1/23/2013,Central Park Communal Den (Talek),746472,9838970
80264,1/23/2013,Central Park Communal Den (Talek),746472,9838970
80278,1/23/2013,Central Park Communal Den (Talek),746472,9838970
80279,1/23/2013,Central Park Communal Den (Talek),746472,9838970
80265,1/23/2013,0,744619,9841172
80287,1/24/2013,0,747939,983682
80297,1/24/2013,0,746357,9834978
80290,1/24/2013,0,747600,9836882
80296,1/24/2013,0,750069,9836930
80288,1/24/2013,0,747994,9837008
80289,1/24/2013,0,747730,9837504
80286,1/24/2013,0,747807,9837638
80295,1/24/2013,0,745685,9837862
80306,1/24/2013,0,746400,9838344
80304,1/24/2013,0,745803,9838426
80307.1,1/24/2013,Riverbend Den (Talek),748477,9838427
80283,1/24/2013,Riverbend Den (Talek),748477,9838427
80305,1/24/2013,0,746046,9838460
80298,1/24/2013,0,744545,9838572
80303,1/24/2013,0,745511,9838604
80291,1/24/2013,0,745239,9838950
80307,1/24/2013,Central Park Communal Den (Talek),746472,9838970
80285,1/24/2013,Central Park Communal Den (Talek),746472,9838970
80284,1/24/2013,Central Park Communal Den (Talek),746472,9838970
80293,1/24/2013,0,744412,9839322
80292,1/24/2013,0,744850,9839428
80294,1/24/2013,0,744467,9839820
80302,1/24/2013,0,744618,9840026
80299,1/24/2013,0,743101,9840336
80300,1/24/2013,0,743503,9840398
80301,1/24/2013,0,743722,9840562
80301,1/24/2013,Fig Tree Lugga (Fig Tree),743606.6381,9840970.324
80326,1/25/2013,0,751277,9833418
80331,1/25/2013,0,748590,9835581
80332,1/25/2013,0,748651,9835784
80330,1/25/2013,Magic Culvert (Talek),747371,9836013
80321,1/25/2013,0,747695,9836192
80320,1/25/2013,0,746882,9836242
80333,1/25/2013,0,749107,9836424
80321,1/25/2013,0,747690,9836526
80323,1/25/2013,0,747695,9836666
80324,1/25/2013,Leopard Sex Crossing (Talek),747704,9837000
80322,1/25/2013,0,747615,9837142
80308,1/25/2013,0,749659,9837452
80337,1/25/2013,0,751379,9837681
80309,1/25/2013,0,748582,9837868
80310,1/25/2013,0,747985,9837940
80334,1/25/2013,Rhino Skull Lugga Crossing (Talek),746673,9837962
80319,1/25/2013,0,745031,9838132
80336,1/25/2013,Riverbend Den (Talek),748477,9838427
80318,1/25/2013,0,744589,9838522
80327,1/25/2013,0,744953,9838543
80311,1/25/2013,0,746158,9838566
80314,1/25/2013,Border Tree (Talek),745310,9838783
80312,1/25/2013,Central Park Communal Den (Talek),746472,9838970
80335,1/25/2013,Central Park Communal Den (Talek),746472,9838970
80315,1/25/2013,0,745142,9839234
80316,1/25/2013,0,744896,9839528
80328,1/25/2013,Talek Marsh (Talek West),744163,9839819
80317,1/25/2013,0,744315,9840032
80354,1/26/2013,0,744908,9830606
80351,1/26/2013,Nook (Talek),747100,9835502
80350,1/26/2013,Nook (Talek),747100,9835502
80355,1/26/2013,0,747160,9835590
80359,1/26/2013,0,747772,9836062
80358,1/26/2013,0,748352,9836536
80338,1/26/2013,0,750131,9836857
80357,1/26/2013,0,750052,9836868
80339,1/26/2013,0,746979,9838208
80352,1/26/2013,Riverbend Den (Talek),748477,9838427
80356,1/26/2013,Lucky Tree (Talek),743521,9838480
80360,1/26/2013,0,745759,9838499
80353,1/26/2013,0,744955,9838566
80365,1/26/2013,0,745428,9838669
80364,1/26/2013,Border Tree (Talek),745310,9838783
80340,1/26/2013,Central Park Communal Den (Talek),746472,9838970
80342,1/26/2013,0,745098,9839446
80349,1/26/2013,0,744462,9839477
80341,1/26/2013,Coral Reef  (Talek ),745757,9839525
80343,1/26/2013,Talek Lugga - Top (Talek),744889,9839801
80348,1/26/2013,Talek Marsh (Talek West),744163,9839819
80344,1/26/2013,Talek Lugga Crossing (Talek),745099,9840066
80345,1/26/2013,0,745216,9840199
80346,1/26/2013,0,745024,9840219
80363,1/26/2013,0,744206,9840231
80361,1/26/2013,0,743883,9840470
80347,1/26/2013,0,744734,9840484
80362,1/26/2013,0,742104,9842026
80387,1/27/2013,Central Park Communal Den (Talek),,0
80374,1/27/2013,0,747603,9834826
80375,1/27/2013,0,748312,9835240
80372,1/27/2013,0,748362,9835826
80376,1/27/2013,0,748093,9835900
80376,1/27/2013,0,748279,9835942
80376,1/27/2013,DOC's Pond Crossing (Talek),748807,9836032
80376,1/27/2013,0,748414,9836142
80377,1/27/2013,0,748403,9836667
80369,1/27/2013,0,748338,9837138
80370,1/27/2013,0,748585,9837254
80368,1/27/2013,0,747526,9837286
80371,1/27/2013,Cheetah Tree (Talek),748467,9837406
80390,1/27/2013,0,747167,9838185
80389,1/27/2013,Saga Lugga Crossing (Talek),746269,9838353
80367,1/27/2013,0,746152,9838402
80391,1/27/2013,Riverbend Den (Talek),748477,9838427
80385,1/27/2013,0,745873,9838604
80384,1/27/2013,0,745446,9838656
80383,1/27/2013,Border Tree (Talek),745310,9838783
80386,1/27/2013,0,746338,9838840
80382,1/27/2013,0,744630,9838880
80366,1/27/2013,Central Park Communal Den (Talek),746472,9838970
80388,1/27/2013,Central Park Communal Den (Talek),746472,9838970
80381,1/27/2013,0,743006,9840282
80373,1/27/2013,0,742955,9840378
80379,1/27/2013,0,742956,9841354
80378,1/27/2013,0,742554,9841766
80380,1/27/2013,0,742115,9841985
80413,1/28/2013,~location non standard (),0,0
80410,1/28/2013,0,744721,9835589
80403,1/28/2013,0,747205,9835868
