"","year","month","UTME","UTMN"
"12746",2013,10,718254,9839761
"12747",2013,10,718416,9839082
"12748",2013,10,718184,9842567
"12749",2013,10,718296,9839943
"12750",2013,10,718296,9839943
"12751",2013,10,718724,9837928
"12752",2013,10,718184,9842567
"12753",2013,10,718184,9842567
"12754",2013,10,718291,9840109
"12755",2013,10,718337,9839719
"12756",2013,10,718337,9839719
"12757",2013,10,718296,9839943
"12758",2013,10,718101,9842360
"12759",2013,10,718184,9842567
"12760",2013,10,718092,9841661
"12761",2013,10,718400,9841262
"12762",2013,10,718235,9840134
"12763",2013,10,718296,9839943
"12764",2013,10,718776,9837476
"12765",2013,10,718331,9844961
"12766",2013,10,718332,9845340
"12767",2013,10,719360,9845704
"12768",2013,10,718296,9839943
"12769",2013,10,718498,9838894
"12770",2013,10,720154,9839454
"12771",2013,10,718296,9839943
"12772",2013,11,742465,9830971
"12773",2013,11,747371,9836013
"12774",2013,11,747539,9836071
"12775",2013,11,747797,9836633
"12776",2013,11,747451,9837384
"12777",2013,11,747384,9837441
"12778",2013,11,751982,9837697
"12779",2013,11,746890,9837850
"12780",2013,11,747366,9838133
"12781",2013,11,746269,9838353
"12782",2013,11,746604,9838360
"12783",2013,11,746604,9838360
"12784",2013,11,745763,9838502
"12785",2013,11,745715,9838582
"12786",2013,11,744426,9839345
"12787",2013,11,744869,9839405
"12788",2013,11,745093,9839612
"12789",2013,11,744255,9839623
"12790",2013,11,744327,9839641
"12791",2013,11,745324,9839655
"12792",2013,11,744351,9839847
"12793",2013,11,743853,9839874
"12794",2013,11,744351,9839997
"12795",2013,11,744626,9840101
"12796",2013,11,744792,9840267
"12797",2013,11,744799,9840433
"12798",2013,11,745124,9840497
"12799",2013,11,745124,9840497
"12800",2013,11,745124,9840497
"12801",2013,11,745016,9840589
"12802",2013,11,745016,9840589
"12803",2013,11,745005,9840600
"12804",2013,11,744951,9840821
"12805",2013,11,744865,9840881
"12806",2013,11,731859,9840928
"12807",2013,11,742705,9841388
"12808",2013,11,745443,9833497
"12809",2013,11,741955,9835738
"12810",2013,11,747371,9836013
"12811",2013,11,747371,9836013
"12812",2013,11,746974,9836290
"12813",2013,11,747431,9837203
"12814",2013,11,747636,9837248
"12815",2013,11,749009,9837492
"12816",2013,11,747161,9837678
"12817",2013,11,746269,9838353
"12818",2013,11,744307,9838557
"12819",2013,11,744256,9838696
"12820",2013,11,744048,9838968
"12821",2013,11,743935,9838978
"12822",2013,11,744051,9839119
"12823",2013,11,743684,9839462
"12824",2013,11,744243,9839564
"12825",2013,11,744248,9839602
"12826",2013,11,743366,9839609
"12827",2013,11,744853,9840309
"12828",2013,11,744786,9840408
"12829",2013,11,745057,9840496
"12830",2013,11,745124,9840497
"12831",2013,11,745124,9840497
"12832",2013,11,745124,9840497
"12833",2013,11,744961,9840612
"12834",2013,11,744961,9840612
"12835",2013,11,749706,9834185
"12836",2013,11,747880,9835456
"12837",2013,11,747461,9836880
"12838",2013,11,747636,9837248
"12839",2013,11,749354,9837358
"12840",2013,11,747402,9837464
"12841",2013,11,746945,9837846
"12842",2013,11,746604,9838360
"12843",2013,11,743935,9838978
"12844",2013,11,743535,9839203
"12845",2013,11,743535,9839203
"12846",2013,11,745060,9840515
"12847",2013,11,745060,9840515
"12848",2013,11,745032,9840531
"12849",2013,11,746137,9833995
"12850",2013,11,746581,9834015
"12851",2013,11,747371,9836013
"12852",2013,11,746883,9836759
"12853",2013,11,747675,9836777
"12854",2013,11,747094,9836892
"12855",2013,11,747248,9837085
"12856",2013,11,747248,9837085
"12857",2013,11,747636,9837248
"12858",2013,11,747501,9837256
"12859",2013,11,749854,9837324
"12860",2013,11,747006,9837796
"12861",2013,11,745229,9837857
"12862",2013,11,746604,9838360
"12863",2013,11,745018,9838398
"12864",2013,11,744229,9839395
"12865",2013,11,743840,9839684
"12866",2013,11,744964,9840452
"12867",2013,11,745124,9840497
"12868",2013,11,731859,9840928
"12869",2013,11,747337,9837490
"12870",2013,11,751870,9837590
"12871",2013,11,751982,9837697
"12872",2013,11,745461,9837756
"12873",2013,11,743840,9838839
"12874",2013,11,744035,9838921
"12875",2013,11,743702,9839140
"12876",2013,11,745026,9839623
"12877",2013,11,744071,9839668
"12878",2013,11,744578,9839808
"12879",2013,11,741168,9840381
"12880",2013,11,745124,9840497
"12881",2013,11,744733,9840821
"12882",2013,11,741228,9841051
"12883",2013,11,741227,9841070
"12884",2013,11,741604,9841358
"12885",2013,11,741923,9841809
"12886",2013,11,746836,9836640
"12887",2013,11,747595,9836836
"12888",2013,11,748795,9837594
"12889",2013,11,751530,9837604
"12890",2013,11,746918,9837852
"12891",2013,11,746984,9837861
"12892",2013,11,746604,9838360
"12893",2013,11,744821,9838454
"12894",2013,11,744307,9838557
"12895",2013,11,744155,9839345
"12896",2013,11,743286,9839514
"12897",2013,11,744287,9839897
"12898",2013,11,741137,9840142
"12899",2013,11,744893,9840275
"12900",2013,11,745124,9840497
"12901",2013,11,745124,9840497
"12902",2013,11,744989,9840532
"12903",2013,11,731226,9840709
"12904",2013,11,741138,9840782
"12905",2013,11,747116,9835882
"12906",2013,11,747441,9837754
"12907",2013,11,746673,9837962
"12908",2013,11,746614,9838066
"12909",2013,11,746447,9838257
"12910",2013,11,745000,9840467
"12911",2013,11,745000,9840467
"12912",2013,11,745124,9840497
"12913",2013,11,744948,9840689
"12914",2013,11,746965,9835545
"12915",2013,11,746863,9835858
"12916",2013,11,746863,9835858
"12917",2013,11,744490,9840040
"12918",2013,11,743706,9840120
"12919",2013,11,740851,9840344
"12920",2013,11,747797,9836633
"12921",2013,11,747666,9836871
"12922",2013,11,751530,9837604
"12923",2013,11,745924,9838490
"12924",2013,11,745310,9838783
"12925",2013,11,743935,9838978
"12926",2013,11,743935,9838978
"12927",2013,11,744143,9839498
"12928",2013,11,744625,9839869
"12929",2013,11,743611,9839896
"12930",2013,11,744516,9840171
"12931",2013,11,742256,9840345
"12932",2013,11,744728,9839476
"12933",2013,11,744704,9839591
"12934",2013,11,742321,9840295
"12935",2013,11,749656,9837126
"12936",2013,11,747636,9837248
"12937",2013,11,746972,9837814
"12938",2013,11,745018,9838398
"12939",2013,11,743935,9838978
"12940",2013,11,745124,9840497
"12941",2013,11,745011,9840605
"12942",2013,11,742316,9840777
"12943",2013,11,744870,9840892
"12944",2013,11,742502,9840987
"12945",2013,11,740495,9842971
"12946",2013,11,748222,9836706
"12947",2013,11,747458,9836646
"12948",2013,11,747704,9837000
"12949",2013,11,747572,9837139
"12950",2013,11,751530,9837604
"12951",2013,11,744128,9838933
"12952",2013,11,743091,9840126
"12953",2013,11,745124,9840497
"12954",2013,11,745124,9840497
"12955",2013,11,744669,9840804
"12956",2013,11,742939,9840893
"12957",2013,11,742699,9841069
"12958",2013,11,747220,9835487
"12959",2013,11,748070,9835636
"12960",2013,11,744287,9836925
"12961",2013,11,747432,9837579
"12962",2013,11,751870,9837590
"12963",2013,11,747373,9837985
"12964",2013,11,747366,9838133
"12965",2013,11,746604,9838360
"12966",2013,11,743603,9839217
"12967",2013,11,743122,9840309
"12968",2013,11,743492,9840313
"12969",2013,11,745124,9840497
"12970",2013,11,745124,9840497
"12971",2013,11,742864,9841474
"12972",2013,11,747797,9836633
"12973",2013,11,747704,9837000
"12974",2013,11,743738,9838927
"12975",2013,11,743935,9838978
"12976",2013,11,743586,9839217
"12977",2013,11,744163,9839819
"12978",2013,11,744648,9839922
"12979",2013,11,744552,9840099
"12980",2013,11,745124,9840497
"12981",2013,11,745124,9840497
"12982",2013,11,744832,9840521
"12983",2013,11,742813,9840681
"12984",2013,11,742640,9841030
"12985",2013,11,747290,9835685
"12986",2013,11,747249,9835873
"12987",2013,11,747371,9836013
"12988",2013,11,747371,9836013
"12989",2013,11,747248,9837085
"12990",2013,11,747147,9837717
"12991",2013,11,747076,9837779
"12992",2013,11,744193,9839607
"12993",2013,11,745286,9839842
"12994",2013,11,745409,9840136
"12995",2013,11,745124,9840497
"12996",2013,11,745124,9840497
"12997",2013,11,745124,9840497
"12998",2013,11,731859,9840928
"12999",2013,11,731859,9840928
"13000",2013,11,731859,9840928
"13001",2013,11,747257,9841201
"13002",2013,11,747714,9835444
"13003",2013,11,747357,9835552
"13004",2013,11,747382,9835567
"13005",2013,11,747382,9835567
"13006",2013,11,747382,9835567
"13007",2013,11,747373,9835603
"13008",2013,11,747373,9835603
"13009",2013,11,747373,9835603
"13010",2013,11,747373,9835603
"13011",2013,11,747410,9835687
"13012",2013,11,747371,9836013
"13013",2013,11,747371,9836013
"13014",2013,11,746095,9838250
"13015",2013,11,745569,9838508
"13016",2013,11,745696,9838783
"13017",2013,11,746001,9838802
"13018",2013,11,743702,9839140
"13019",2013,11,743702,9839140
"13020",2013,11,743702,9839140
"13021",2013,11,743850,9839183
"13022",2013,11,745201,9839271
"13023",2013,11,743251,9839296
"13024",2013,11,745099,9840066
"13025",2013,11,744900,9840171
"13026",2013,11,743415,9840297
"13027",2013,11,745124,9840497
"13028",2013,11,745124,9840497
"13029",2013,11,742053,9841029
"13030",2013,11,748222,9836706
"13031",2013,11,747484,9837343
"13032",2013,11,747357,9837482
"13033",2013,11,746889,9837866
"13034",2013,11,743879,9839125
"13035",2013,11,744005,9839350
"13036",2013,11,744163,9839819
"13037",2013,11,744350,9839826
"13038",2013,11,744392,9840487
"13039",2013,11,745124,9840497
"13040",2013,11,744964,9840710
"13041",2013,11,747371,9836013
"13042",2013,11,746855,9836678
"13043",2013,11,747503,9837480
"13044",2013,11,747503,9837480
"13045",2013,11,744405,9838664
"13046",2013,11,742688,9839865
"13047",2013,11,745124,9840497
"13048",2013,11,742589,9841026
"13049",2013,11,742600,9841387
"13050",2013,11,747156,9835695
"13051",2013,11,744462,9840017
"13052",2013,11,743984,9840362
"13053",2013,11,745124,9840497
"13054",2013,11,743877,9840650
"13055",2013,11,743647,9840814
"13056",2013,11,742842,9840835
"13057",2013,11,747416,9835567
"13058",2013,11,747371,9836013
"13059",2013,11,747002,9836042
"13060",2013,11,747009,9836231
"13061",2013,11,747797,9836633
"13062",2013,11,746431,9837129
"13063",2013,11,749584,9837412
"13064",2013,11,747366,9838133
"13065",2013,11,746161,9838505
"13066",2013,11,745180,9838780
"13067",2013,11,745310,9838783
"13068",2013,11,746192,9838993
"13069",2013,11,742774,9839572
"13070",2013,11,745758,9839694
"13071",2013,11,744583,9839996
"13072",2013,11,742393,9840367
"13073",2013,11,742254,9840454
"13074",2013,11,745124,9840497
"13075",2013,11,745124,9840497
"13076",2013,11,742777,9840701
"13077",2013,11,743607,9840970
"13078",2013,11,747141,9835700
"13079",2013,11,747145,9835709
"13080",2013,11,746768,9835844
"13081",2013,11,746894,9835995
"13082",2013,11,747371,9836013
"13083",2013,11,746997,9836480
"13084",2013,11,748260,9837315
"13085",2013,11,749996,9837625
"13086",2013,11,746604,9838360
"13087",2013,11,742178,9838518
"13088",2013,11,744465,9838956
"13089",2013,11,744205,9839671
"13090",2013,11,744632,9840308
"13091",2013,11,745124,9840497
"13092",2013,11,745124,9840497
"13093",2013,11,746926,9835654
"13094",2013,11,747145,9835708
"13095",2013,11,747371,9836013
"13096",2013,11,746795,9836048
"13097",2013,11,747586,9837039
"13098",2013,11,747636,9837248
"13099",2013,11,747432,9837579
"13100",2013,11,747819,9837827
"13101",2013,11,743744,9838602
"13102",2013,11,745124,9840497
"13103",2013,11,745124,9840497
"13104",2013,11,742902,9841054
"13105",2013,11,745979,9833620
"13106",2013,11,744844,9834133
"13107",2013,11,744847,9834173
"13108",2013,11,747181,9835659
"13109",2013,11,747130,9835673
"13110",2013,11,747371,9836013
"13111",2013,11,747284,9836436
"13112",2013,11,747592,9836866
"13113",2013,11,745857,9837620
"13114",2013,11,747320,9837739
"13115",2013,11,746986,9837848
"13116",2013,11,747043,9838139
"13117",2013,11,746921,9838271
"13118",2013,11,744832,9839497
"13119",2013,11,745703,9839757
"13120",2013,11,744920,9840431
"13121",2013,11,745124,9840497
"13122",2013,11,745124,9840497
"13123",2013,11,742821,9840671
"13124",2013,11,742835,9841505
"13125",2013,11,742403,9841538
"13126",2013,11,742347,9841721
"13127",2013,11,742137,9841927
"13128",2013,11,747190,9834839
"13129",2013,11,747174,9834920
"13130",2013,11,747273,9835323
"13131",2013,11,747100,9835502
"13132",2013,11,747145,9835709
"13133",2013,11,747444,9836175
"13134",2013,11,747797,9836633
"13135",2013,11,747991,9837933
"13136",2013,11,743702,9839140
"13137",2013,11,743324,9839208
"13138",2013,11,744626,9840219
"13139",2013,11,745124,9840497
"13140",2013,11,745124,9840497
"13141",2013,11,745124,9840497
"13142",2013,11,745124,9840497
"13143",2013,11,744800,9840621
"13144",2013,11,742910,9841075
"13145",2013,11,742115,9841948
"13146",2013,11,744394,9834562
"13147",2013,11,744602,9834927
"13148",2013,11,748085,9835084
"13149",2013,11,746965,9835569
"13150",2013,11,747199,9835684
"13151",2013,11,747290,9835863
"13152",2013,11,747323,9837507
"13153",2013,11,751716,9837595
"13154",2013,11,744519,9840429
"13155",2013,11,745124,9840497
"13156",2013,11,745124,9840497
"13157",2013,11,746997,9836480
"13158",2013,11,746606,9837012
"13159",2013,11,747506,9837267
"13160",2013,11,747351,9837505
"13161",2013,11,751870,9837590
"13162",2013,11,748495,9837716
"13163",2013,11,747366,9838133
"13164",2013,11,747016,9838187
"13165",2013,11,743713,9838849
"13166",2013,11,743768,9839961
"13167",2013,11,742857,9840092
"13168",2013,11,742481,9840183
"13169",2013,11,742522,9840238
"13170",2013,11,745124,9840497
"13171",2013,11,745124,9840497
"13172",2013,11,745124,9840497
"13173",2013,11,745124,9840497
"13174",2013,11,744725,9840755
"13175",2013,11,744725,9840755
"13176",2013,11,742627,9840983
"13177",2013,11,742662,9841013
"13178",2013,11,742792,9841341
"13179",2013,11,742821,9841518
"13180",2013,11,739631,9842428
"13181",2013,11,738160,9843568
"13182",2013,11,738308,9843118
"13183",2013,11,736931,9840932
"13184",2013,11,736781,9840232
"13185",2013,11,737522,9840857
"13186",2013,11,735914,9841036
"13187",2013,11,738041,9841485
"13188",2013,11,736442,9841150
"13189",2013,11,736442,9841150
"13190",2013,11,736453,9840954
"13191",2013,11,736442,9841150
"13192",2013,11,738049,9840614
"13193",2013,11,736528,9840963
"13194",2013,11,736442,9841150
"13195",2013,11,736442,9841150
"13196",2013,11,730089,9838620
"13197",2013,11,731831,9841108
"13198",2013,11,732263,9840861
"13199",2013,11,733962,9842887
"13200",2013,11,734403,9841869
"13201",2013,11,734163,9841244
"13202",2013,11,737672,9842320
"13203",2013,11,733444,9841977
"13204",2013,11,733680,9842334
"13205",2013,11,733542,9841954
"13206",2013,11,733682,9842033
"13207",2013,11,733542,9841954
"13208",2013,11,732572,9840110
"13209",2013,11,732922,9842028
"13210",2013,11,734659,9841936
"13211",2013,11,735041,9842080
"13212",2013,11,734659,9841936
"13213",2013,11,733537,9840384
"13214",2013,11,732572,9840110
"13215",2013,11,732572,9840110
"13216",2013,11,733720,9842139
"13217",2013,11,733680,9842334
"13218",2013,11,733419,9842216
"13219",2013,11,734659,9841936
"13220",2013,11,734381,9842520
"13221",2013,11,734659,9841936
"13222",2013,11,731266,9841063
"13223",2013,11,730771,9841132
"13224",2013,11,730638,9841334
"13225",2013,11,734659,9841936
"13226",2013,11,734879,9842235
"13227",2013,11,734659,9841936
"13228",2013,11,734814,9842509
"13229",2013,11,734866,9843075
"13230",2013,11,732572,9840110
"13231",2013,11,734659,9841936
"13232",2013,11,723143,9845039
"13233",2013,11,722792,9846134
"13234",2013,11,722792,9846134
"13235",2013,11,722364,9844742
"13236",2013,11,722323,9846621
"13237",2013,11,722765,9846281
"13238",2013,11,722852,9846535
"13239",2013,11,723121,9846563
"13240",2013,11,723245,9846468
"13241",2013,11,722233,9847946
"13242",2013,11,718355,9849119
"13243",2013,11,718355,9849119
"13244",2013,11,718355,9849119
"13245",2013,11,724529,9846377
"13246",2013,11,724343,9845823
"13247",2013,11,724443,9846286
"13248",2013,11,724443,9846286
"13249",2013,11,724527,9846129
"13250",2013,11,725809,9846002
"13251",2013,11,723378,9846394
"13252",2013,11,723640,9846146
"13253",2013,11,723763,9846530
"13254",2013,11,724012,9845954
"13255",2013,11,724178,9846501
"13256",2013,11,721126,9848611
"13257",2013,11,720744,9848159
"13258",2013,11,721293,9848785
"13259",2013,11,721069,9847570
"13260",2013,11,721069,9847570
"13261",2013,11,721069,9847570
"13262",2013,11,721069,9847570
"13263",2013,11,721069,9847570
"13264",2013,11,720805,9847658
"13265",2013,11,720838,9847592
"13266",2013,11,720898,9847854
"13267",2013,11,721106,9847570
"13268",2013,11,721265,9847577
"13269",2013,11,721290,9847571
"13270",2013,11,721324,9847641
"13271",2013,11,721383,9847524
"13272",2013,11,721411,9847503
"13273",2013,11,721452,9847577
"13274",2013,11,721478,9847540
"13275",2013,11,724725,9846748
"13276",2013,11,720930,9849994
"13277",2013,11,720923,9850302
"13278",2013,11,720751,9851603
"13279",2013,11,720808,9851795
"13280",2013,11,720923,9850841
"13281",2013,11,723990,9845939
"13282",2013,11,723990,9845939
"13283",2013,11,723990,9845939
"13284",2013,11,723990,9845939
"13285",2013,11,723990,9845939
"13286",2013,11,723990,9845939
"13287",2013,11,723990,9845939
"13288",2013,11,723990,9845939
"13289",2013,11,723990,9845939
"13290",2013,11,723990,9845939
"13291",2013,11,723730,9846157
"13292",2013,11,724303,9846001
"13293",2013,11,721117,9847802
"13294",2013,11,721136,9847818
"13295",2013,11,721138,9847807
"13296",2013,11,721171,9847899
"13297",2013,11,721268,9848487
"13298",2013,11,721646,9847816
"13299",2013,11,721651,9847966
"13300",2013,11,720324,9848470
"13301",2013,11,720505,9848207
"13302",2013,11,720577,9847798
"13303",2013,11,720577,9847798
"13304",2013,11,720607,9847749
"13305",2013,11,720624,9847717
"13306",2013,11,724390,9845214
"13307",2013,11,724336,9845784
"13308",2013,11,724500,9845700
"13309",2013,11,724549,9845401
"13310",2013,11,721834,9847328
"13311",2013,11,721834,9847328
"13312",2013,11,721834,9847328
"13313",2013,11,720399,9847596
"13314",2013,11,721321,9847610
"13315",2013,11,721463,9847487
"13316",2013,11,721487,9847481
"13317",2013,11,721535,9847579
"13318",2013,11,721536,9847508
"13319",2013,11,721540,9847513
"13320",2013,11,721540,9847513
"13321",2013,11,721550,9847531
"13322",2013,11,721559,9847466
"13323",2013,11,721570,9847502
"13324",2013,11,721570,9847502
"13325",2013,11,721580,9847541
"13326",2013,11,721613,9847244
"13327",2013,11,721632,9847596
"13328",2013,11,721637,9847601
"13329",2013,11,721646,9847104
"13330",2013,11,721646,9847538
"13331",2013,11,721695,9847586
"13332",2013,11,721696,9847374
"13333",2013,11,721711,9847490
"13334",2013,11,721762,9847790
"13335",2013,11,721923,9847270
"13336",2013,11,721981,9847774
"13337",2013,11,722062,9847869
"13338",2013,11,722076,9847647
"13339",2013,11,722117,9847513
"13340",2013,11,722138,9847436
"13341",2013,11,722158,9846888
"13342",2013,11,722160,9846878
"13343",2013,11,722160,9847879
"13344",2013,11,722166,9846885
"13345",2013,11,722169,9846865
"13346",2013,11,722170,9846883
"13347",2013,11,722186,9846810
"13348",2013,11,722190,9846863
"13349",2013,11,722196,9846810
"13350",2013,11,722209,9847613
"13351",2013,11,722214,9847598
"13352",2013,11,722224,9847446
"13353",2013,11,724399,9846815
"13354",2013,11,723291,9847243
"13355",2013,11,721290,9847129
"13356",2013,11,722354,9847237
"13357",2013,11,722457,9847214
"13358",2013,11,722506,9847202
"13359",2013,11,722511,9846886
"13360",2013,11,722564,9847132
"13361",2013,11,722568,9847122
"13362",2013,11,722573,9846797
"13363",2013,11,722651,9847237
"13364",2013,11,722674,9846924
"13365",2013,11,722793,9846747
"13366",2013,11,728064,9839980
"13367",2013,11,725932,9841732
"13368",2013,11,725477,9841906
"13369",2013,11,725612,9841884
"13370",2013,11,725852,9842111
"13371",2013,11,725162,9839855
"13372",2013,11,725499,9840852
"13373",2013,11,725499,9840852
"13374",2013,11,725499,9840852
"13375",2013,11,725499,9840852
"13376",2013,11,725499,9840852
"13377",2013,11,725164,9840589
"13378",2013,11,726967,9842623
"13379",2013,11,726979,9842623
"13380",2013,11,726985,9842624
"13381",2013,11,726993,9842625
"13382",2013,11,727003,9842429
"13383",2013,11,727019,9842611
"13384",2013,11,727252,9841977
"13385",2013,11,727873,9840404
"13386",2013,11,727945,9840793
"13387",2013,11,727967,9840488
"13388",2013,11,728010,9840755
"13389",2013,11,728239,9840709
"13390",2013,11,728258,9840755
"13391",2013,11,727558,9840214
"13392",2013,11,727031,9839892
"13393",2013,11,727453,9840289
"13394",2013,11,727453,9840340
"13395",2013,11,727373,9840321
"13396",2013,11,727783,9840917
"13397",2013,11,728320,9841259
"13398",2013,11,725171,9841252
"13399",2013,11,725171,9841252
"13400",2013,11,725171,9841252
"13401",2013,11,725171,9841252
"13402",2013,11,725171,9841252
"13403",2013,11,725171,9841252
"13404",2013,11,725171,9841252
"13405",2013,11,725171,9841252
"13406",2013,11,725171,9841252
"13407",2013,11,725171,9841252
"13408",2013,11,725171,9841252
"13409",2013,11,725171,9841252
"13410",2013,11,725171,9841252
"13411",2013,11,725171,9841252
"13412",2013,11,725171,9841252
"13413",2013,11,725171,9841252
"13414",2013,11,725171,9841252
"13415",2013,11,725171,9841252
"13416",2013,11,725171,9841252
"13417",2013,11,725171,9841252
"13418",2013,11,725171,9841252
"13419",2013,11,725171,9841252
"13420",2013,11,725171,9841252
"13421",2013,11,725171,9841252
"13422",2013,11,725171,9841252
"13423",2013,11,725171,9841252
"13424",2013,11,725585,9841250
"13425",2013,11,726711,9842319
"13426",2013,11,723965,9841522
"13427",2013,11,724232,9842027
"13428",2013,11,724410,9841610
"13429",2013,11,725336,9843211
"13430",2013,11,726261,9842295
"13431",2013,11,726273,9842470
"13432",2013,11,726388,9842467
"13433",2013,11,725574,9841261
"13434",2013,11,725574,9841261
"13435",2013,11,725574,9841261
"13436",2013,11,725574,9841261
"13437",2013,11,725574,9841261
"13438",2013,11,725574,9841261
"13439",2013,11,725574,9841261
"13440",2013,11,725574,9841261
"13441",2013,11,725574,9841261
"13442",2013,11,725574,9841261
"13443",2013,11,728367,9841205
"13444",2013,11,728382,9841158
"13445",2013,11,726796,9841038
"13446",2013,11,725206,9841937
"13447",2013,11,725241,9841888
"13448",2013,11,726727,9841232
"13449",2013,11,727031,9839892
"13450",2013,11,724159,9840903
"13451",2013,11,724225,9839815
"13452",2013,11,724361,9840642
"13453",2013,11,716432,9842596
"13454",2013,11,718439,9842749
"13455",2013,11,718078,9842217
"13456",2013,11,718407,9841243
"13457",2013,11,718287,9840069
"13458",2013,11,718286,9839761
"13459",2013,11,718339,9839699
"13460",2013,11,718092,9841661
"13461",2013,11,718359,9840472
"13462",2013,11,718296,9839943
"13463",2013,11,716387,9841263
"13464",2013,11,718512,9842769
"13465",2013,11,718526,9842766
"13466",2013,11,718296,9839943
"13467",2013,11,718348,9829659
"13468",2013,11,719769,9838645
"13469",2013,11,718296,9839943
"13470",2013,11,717192,9838925
"13471",2013,11,718338,9839710
"13472",2013,11,718296,9839943
"13473",2013,11,717736,9837670
"13474",2013,11,719330,9838487
"13475",2013,11,718419,9841229
"13476",2013,11,718092,9841661
"13477",2013,11,719449,9842517
"13478",2013,11,718296,9839943
"13479",2013,11,719940,9838992
"13480",2013,11,720251,9839241
"13481",2013,11,717050,9841110
"13482",2013,11,719666,9838587
"13483",2013,11,719025,9840299
"13484",2013,11,719656,9838561
"13485",2013,11,718335,9839726
"13486",2013,11,718296,9839943
"13487",2013,11,718296,9839943
"13488",2013,11,719656,9838561
"13489",2013,11,718296,9839943
"13490",2013,11,716432,9842596
"13491",2013,11,716432,9842596
"13492",2013,11,718092,9841661
"13493",2013,11,718412,9841248
"13494",2013,11,718296,9839943
"13495",2013,11,719656,9838561
"13496",2013,11,718372,9840516
"13497",2013,11,718296,9839943
"13498",2013,11,719656,9838561
"13499",2013,11,715579,9842298
"13500",2013,11,716432,9842596
"13501",2013,11,715694,9841885
"13502",2013,11,715632,9842031
"13503",2013,11,715728,9842730
"13504",2013,11,716432,9842596
"13505",2013,11,718092,9841661
"13506",2013,11,719656,9838561
"13507",2013,11,718092,9841661
"13508",2013,11,719656,9838561
"13509",2013,11,719502,9838764
"13510",2013,11,718617,9840729
"13511",2013,11,716793,9842685
"13512",2013,11,716432,9842596
"13513",2013,11,718249,9841443
"13514",2013,11,716432,9842596
"13515",2013,11,719656,9838561
"13516",2013,11,716432,9842596
"13517",2013,11,718077,9837971
"13518",2013,11,719656,9838561
"13519",2013,11,716432,9842596
"13520",2013,11,718409,9841243
"13521",2013,11,718416,9839082
"13522",2013,11,719656,9838561
"13523",2013,11,718092,9841661
"13524",2013,11,718184,9842567
"13525",2013,11,716432,9842596
"13526",2013,11,718296,9839943
"13527",2013,11,717865,9839722
"13528",2013,11,716432,9842596
"13529",2013,11,718184,9842567
"13530",2013,12,747121,9834911
"13531",2013,12,747167,9835779
"13532",2013,12,743786,9836193
"13533",2013,12,744337,9836672
"13534",2013,12,746316,9837277
"13535",2013,12,748137,9838089
"13536",2013,12,746604,9838360
"13537",2013,12,745091,9839196
"13538",2013,12,744552,9840448
"13539",2013,12,745124,9840497
"13540",2013,12,745124,9840497
"13541",2013,12,745124,9840497
"13542",2013,12,745124,9840497
"13543",2013,12,743534,9840881
"13544",2013,12,742653,9841101
"13545",2013,12,742653,9841101
"13546",2013,12,742653,9841101
"13547",2013,12,746184,9834234
"13548",2013,12,747252,9836091
"13549",2013,12,746905,9838003
"13550",2013,12,742740,9838833
"13551",2013,12,743702,9839140
"13552",2013,12,743702,9839140
"13553",2013,12,742824,9839248
"13554",2013,12,745124,9840497
"13555",2013,12,745124,9840497
"13556",2013,12,744951,9840821
"13557",2013,12,742569,9841137
"13558",2013,12,742416,9841211
"13559",2013,12,742474,9841351
"13560",2013,12,742770,9835264
"13561",2013,12,742770,9835264
"13562",2013,12,747371,9836013
"13563",2013,12,742788,9836107
"13564",2013,12,747456,9836218
"13565",2013,12,747797,9836633
"13566",2013,12,747508,9837350
"13567",2013,12,747508,9837350
"13568",2013,12,747398,9837390
"13569",2013,12,751982,9837697
"13570",2013,12,746920,9837859
"13571",2013,12,743698,9838519
"13572",2013,12,744253,9840129
"13573",2013,12,745124,9840497
"13574",2013,12,747537,9834979
"13575",2013,12,751530,9837604
"13576",2013,12,742797,9840192
"13577",2013,12,741240,9840487
"13578",2013,12,745124,9840497
"13579",2013,12,745124,9840497
"13580",2013,12,742896,9840563
"13581",2013,12,744915,9840605
"13582",2013,12,745361,9840611
"13583",2013,12,745361,9840611
"13584",2013,12,742739,9840751
"13585",2013,12,744240,9840830
"13586",2013,12,743097,9840863
"13587",2013,12,743097,9840863
"13588",2013,12,742473,9840976
"13589",2013,12,742474,9841351
"13590",2013,12,742654,9841548
"13591",2013,12,747496,9837399
"13592",2013,12,742947,9840429
"13593",2013,12,745124,9840497
"13594",2013,12,745124,9840497
"13595",2013,12,742848,9840634
"13596",2013,12,742616,9841029
"13597",2013,12,742616,9841029
"13598",2013,12,742616,9841029
"13599",2013,12,742474,9841351
"13600",2013,12,742865,9841451
"13601",2013,12,746545,9834277
"13602",2013,12,744720,9835722
"13603",2013,12,749623,9837432
"13604",2013,12,747432,9837579
"13605",2013,12,746269,9838353
"13606",2013,12,745018,9838398
"13607",2013,12,745018,9838398
"13608",2013,12,743521,9838480
"13609",2013,12,744617,9838492
"13610",2013,12,744217,9838759
"13611",2013,12,743701,9838771
"13612",2013,12,743840,9838839
"13613",2013,12,743484,9838885
"13614",2013,12,743484,9838885
"13615",2013,12,743491,9838895
"13616",2013,12,744213,9839928
"13617",2013,12,744441,9840010
"13618",2013,12,745124,9840497
"13619",2013,12,744733,9840549
